x,y,Class,Neural Network,SVM,kNN,Random Forest,Neural Network (C1),Neural Network (C2),Neural Network (C3),Neural Network (C4),SVM (C1),SVM (C2),SVM (C3),SVM (C4),kNN (C1),kNN (C2),kNN (C3),kNN (C4),Random Forest (C1),Random Forest (C2),Random Forest (C3),Random Forest (C4),Fold
0.532692769359051,0.48217402163571876,C2,C2,C2,C2,C2,0.0005218550647080927,0.9772926719229297,0.022094046358973125,9.14266533890412e-05,0.024735549253402916,0.6884494909831679,0.26256221509463873,0.024252744668790446,0.0,0.8,0.2,0.0,0.016666666666666666,0.9833333333333332,0.0,0.0,3
0.20610844332307365,0.3024980524776306,C3,C3,C3,C3,C3,5.514150896256865e-05,0.014229289895461432,0.9857150310142782,5.375812980992458e-07,0.02036347464373176,0.07281352485007073,0.9003964598866296,0.00642654061956793,0.0,0.0,1.0,0.0,0.0,0.025,0.975,0.0,3
0.7919389362745781,0.8166915639203816,C3,C3,C3,C3,C3,1.9299956930303387e-09,4.94586350497386e-07,0.9999992916082447,2.1187540900780285e-07,0.008655811138694338,0.009166621973717,0.9708845102299006,0.011293056657687928,0.0,0.0,1.0,0.0,0.0,0.0,0.9,0.1,3
0.37580804154118697,0.7311872038266749,C1,C1,C2,C2,C2,0.7697282476788094,0.2301711904893591,9.781224936554513e-05,2.7495824659711852e-06,0.3417673838866143,0.6238632616614128,0.01608378878481486,0.01828556566715791,0.2,0.8,0.0,0.0,0.18928571428571428,0.7773809523809524,0.03333333333333333,0.0,3
0.7641311101154488,0.7868700508372781,C3,C3,C3,C3,C3,9.734620059513468e-09,3.1083849154371865e-06,0.9999962836073852,5.982730792461998e-07,0.00874228138604952,0.01301115659135232,0.9684353070469129,0.009811254975685343,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3
0.38815571452578274,0.4149422205901511,C2,C2,C2,C2,C3,0.00012988207292222463,0.9996136027108596,0.00025512008887349457,1.3951273447854063e-06,0.03298408412556208,0.8701856621993751,0.08089254857367875,0.01593770510138419,0.0,1.0,0.0,0.0,0.0,0.4583333333333333,0.5416666666666666,0.0,3
0.5940761174400675,0.3053741930952088,C3,C3,C3,C3,C3,2.0304341482921473e-05,0.0008890191734111505,0.9965405987231162,0.0025500777619897642,0.014935290713317222,0.03153554319082471,0.935667444549815,0.017861721546043183,0.0,0.0,1.0,0.0,0.0,0.16666666666666669,0.8333333333333334,0.0,3
0.857070518569057,0.2569216684000868,C4,C4,C4,C4,C4,4.96656566300672e-08,2.3684878022522438e-08,0.0019556721127812825,0.9980442545366841,0.04842165668395039,0.05155998309923143,0.08706350122413521,0.8129548589926829,0.0,0.0,0.0,1.0,0.0,0.0,0.13333333333333333,0.8666666666666668,3
0.22555943192929834,0.6075952941075325,C1,C1,C1,C1,C1,0.9976686247113129,0.002283751793992136,4.6931960710385846e-05,6.9153398458703e-07,0.8352523929077578,0.12159884695856518,0.02062366850217945,0.022525091631497164,1.0,0.0,0.0,0.0,0.8800000000000001,0.0325,0.0875,0.0,3
0.46253407956138776,0.6680617908435875,C2,C2,C2,C2,C2,0.0015421020644109306,0.9984322775550496,2.480037279525933e-05,8.20007744278524e-07,0.07105533194682226,0.8987714054117186,0.01692100842097751,0.01325225422048156,0.0,1.0,0.0,0.0,0.18,0.8,0.02,0.0,3
0.7241651453941687,0.7234625329400668,C3,C3,C3,C3,C3,1.3272605807369276e-07,4.40873259693679e-05,0.9999517374579092,4.04249006327044e-06,0.010254541626782061,0.023459756434487822,0.9583570562964174,0.007928645642312647,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3
0.8176119353135168,0.7861608660187318,C3,C3,C3,C3,C3,1.075950762544603e-09,1.355595729706642e-07,0.9999995882922966,2.750721797383448e-07,0.00890434954716795,0.005521044059388406,0.9733461181974605,0.012228488195982887,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,3
0.7768502334175055,0.24358481675930158,C4,C4,C4,C4,C3,1.0219251543469403e-06,1.7135393155888778e-06,0.05992730842911528,0.9400699561064148,0.04331051055732722,0.04918149901167743,0.29711848703554716,0.610389503395448,0.0,0.0,0.0,1.0,0.0,0.0,0.7333333333333333,0.26666666666666666,3
0.6723457861900956,0.9010404578777479,C3,C3,C3,C3,C3,6.413771037942205e-06,0.029433846579603587,0.9705582668004096,1.4728489488882839e-06,0.01509807100330427,0.1344701477289769,0.8384904016131229,0.011941379654595923,0.0,0.2,0.8,0.0,0.075,0.0,0.925,0.0,3
0.5492609983203818,0.4815297340683911,C2,C2,C2,C2,C2,0.0007464027863594149,0.9152773039318185,0.0837046338354842,0.00027165944633794707,0.025507061500501662,0.5643095438278343,0.3860728103476204,0.02411058432404363,0.0,0.6,0.4,0.0,0.016666666666666666,0.9,0.08333333333333334,0.0,3
0.4644512817917257,0.4573411711242099,C2,C2,C2,C2,C2,0.00019908583947028956,0.9991901654407247,0.0006055595881077986,5.1891316973495266e-06,0.023573847347984036,0.8773619480599103,0.07933704074098565,0.019727163851120187,0.0,1.0,0.0,0.0,0.0,0.6583333333333332,0.3416666666666667,0.0,3
0.46097046974985884,0.468967479445653,C2,C2,C2,C2,C2,0.00018550576513211734,0.9994584834367392,0.0003524077754095904,3.603022719015065e-06,0.024926288473481023,0.8958437357731032,0.06066360377157694,0.018566371981838872,0.0,1.0,0.0,0.0,0.0,0.6583333333333332,0.3416666666666667,0.0,3
0.36555428854946165,0.14624472394706234,C3,C3,C3,C3,C3,4.700155518716846e-08,6.343152214428573e-05,0.9999363033127074,2.1816359305453002e-07,0.015569404171664521,0.018535445444777032,0.9602519062786068,0.005643244104951678,0.0,0.0,1.0,0.0,0.0,0.09166666666666666,0.9083333333333334,0.0,3
0.3055490878155308,0.19534101433227435,C3,C3,C3,C3,C3,4.819335221713623e-07,0.0012782116205035303,0.9987210667386999,2.397072746232047e-07,0.013699840075288783,0.03077593797703831,0.9503652284535619,0.005158993494110604,0.0,0.0,1.0,0.0,0.0,0.06666666666666667,0.9333333333333333,0.0,3
0.3190344535175314,0.14643266078929046,C3,C3,C3,C3,C3,3.2140414073711674e-08,4.834851278121853e-05,0.9999515634878072,5.585899741616392e-08,0.014494259861844388,0.016844642957186625,0.9629732444319656,0.005687852749003231,0.0,0.0,1.0,0.0,0.0,0.06666666666666667,0.9333333333333333,0.0,3
0.19927644335193312,0.640207138762201,C1,C1,C1,C1,C1,0.9996935027745457,0.0002885532711747747,1.774314520535773e-05,2.008090742934532e-07,0.8947201935298436,0.06637697346821887,0.016229026059658973,0.02267380694227838,1.0,0.0,0.0,0.0,0.9600000000000002,0.02,0.02,0.0,3
0.6716576420125885,0.967704661676179,C3,C3,C3,C3,C3,2.5946982779070854e-06,0.004788448909990208,0.995208734517459,2.2187427293002044e-07,0.015355656089297677,0.07501434115992504,0.8967352259463478,0.012894776804429828,0.0,0.2,0.8,0.0,0.075,0.0,0.925,0.0,3
0.7516675542103776,0.7647049709675133,C3,C3,C3,C3,C3,2.2014023959726537e-08,6.937015092033235e-06,0.9999919170605032,1.123910380710868e-06,0.009027720688251325,0.015006231664816353,0.9668617494235451,0.009104298223387253,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3
0.17457328682900047,0.29155961115229556,C3,C3,C3,C3,C3,1.2682487026164064e-05,0.0011893661407288997,0.9987978468025871,1.0456965770342333e-07,0.01500551706641939,0.03511295051511499,0.9432462627813456,0.006635269637120112,0.0,0.0,1.0,0.0,0.0,0.025,0.975,0.0,3
0.3180055221685521,0.15318462229462962,C3,C3,C3,C3,C3,4.549420231450326e-08,7.334496282033426e-05,0.9999265409359241,6.860705319044304e-08,0.014162909562390639,0.018143422520215717,0.9621317892737197,0.005561878643673867,0.0,0.0,1.0,0.0,0.0,0.06666666666666667,0.9333333333333333,0.0,3
0.2217645179465809,0.22740322749816544,C3,C3,C3,C3,C3,1.0590149325416633e-06,0.0008391685626544077,0.9991597149644762,5.7457936704916426e-08,0.011428834423054288,0.025618718962590124,0.9570917199912423,0.005860726623112797,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3
0.7290859947162752,0.3840596871669582,C3,C3,C3,C3,C3,2.2084863632611054e-05,8.695983223086383e-05,0.6908176704088501,0.30907328489528635,0.01840135185613038,0.021657044148727538,0.8364532435586162,0.12348836043652577,0.0,0.0,0.8,0.2,0.0,0.0,0.9,0.1,3
0.639468185982194,0.33422369998925244,C3,C3,C3,C3,C3,3.2174346841256156e-05,0.000623324621513289,0.9814294824568305,0.017915018574814878,0.014449276338403321,0.018723987222549282,0.9374416529533159,0.029385083485731614,0.0,0.0,1.0,0.0,0.0,0.225,0.775,0.0,3
0.7245062494596523,0.6214831227641088,C3,C3,C3,C3,C3,3.9121687853961005e-07,2.9937925540804735e-05,0.99993896064484,3.071021274048739e-05,0.011274058956551498,0.009541956929995255,0.9704359581333519,0.008748025980101128,0.0,0.0,1.0,0.0,0.0,0.0125,0.9875,0.0,3
0.31281777302563385,0.305032533885259,C2,C2,C3,C3,C3,0.00013003895603749883,0.8652538472959427,0.13461161628401638,4.497464003398895e-06,0.02591388507174427,0.29138194884187,0.6739968727029196,0.008707293383466232,0.0,0.4,0.6,0.0,0.0,0.19166666666666665,0.8083333333333332,0.0,3
0.2826112363078417,0.8753904211246704,C1,C1,C1,C1,C1,0.9999506647861425,4.658417833653708e-05,2.7414475309600635e-06,9.587990027769265e-09,0.6170201832386177,0.2991612714997894,0.05530224718550454,0.028516298076087902,0.6,0.4,0.0,0.0,0.6059523809523809,0.33571428571428574,0.05833333333333333,0.0,3
0.23914443431506063,0.1991232798981182,C3,C3,C3,C3,C3,2.839645889687531e-07,0.00032137071561214205,0.9996783120535627,3.326623611369924e-08,0.011477507241239674,0.020195147767393,0.9624928605779044,0.005834484413462998,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3
0.14127775316993987,0.9215467153897093,C1,C1,C1,C1,C1,0.9999996169436896,1.339617717369823e-07,2.4886161340230565e-07,2.3292547343274135e-10,0.6703195336896602,0.1143116777629579,0.17333437828581508,0.042034410261566964,1.0,0.0,0.0,0.0,0.875,0.1,0.025,0.0,3
0.7338783722036557,0.7539055013887477,C3,C3,C3,C3,C3,6.257335409802755e-08,2.560019075149569e-05,0.9999723830492677,1.9541866267173283e-06,0.009615272830043806,0.02252533739698459,0.9593740418728648,0.008485347900107108,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3
0.4566561698863538,0.4985852929654999,C2,C2,C2,C2,C2,0.0001769578476041646,0.9996751869523811,0.00014582548018035965,2.029719834409807e-06,0.0282068602885019,0.9202545509978254,0.035186837168933435,0.01635175154473926,0.0,1.0,0.0,0.0,0.016666666666666666,0.9833333333333332,0.0,0.0,3
0.7250039295944234,0.5983609993364949,C3,C3,C3,C3,C3,5.662705916580818e-07,2.886206308594662e-05,0.9999111603852064,5.941128111588109e-05,0.011506896941879884,0.008180488135204162,0.9705901285021216,0.009722486420794587,0.0,0.0,1.0,0.0,0.0,0.0125,0.9875,0.0,3
0.8268804379652801,0.3281696695715966,C4,C4,C4,C4,C4,4.2950086736954607e-07,3.221942471213891e-07,0.015634639680057634,0.9843646086248279,0.042063470315796735,0.05086984410727713,0.21412619751074502,0.6929404880661812,0.0,0.0,0.0,1.0,0.0,0.025,0.075,0.9,3
0.7641349147878859,0.5172114992939317,C3,C3,C3,C3,C3,1.4529122673740887e-06,1.2172307846480325e-05,0.9954183114898753,0.004568063290011008,0.013337693555626773,0.009816991800411706,0.9413527715199984,0.035492543123962966,0.0,0.0,1.0,0.0,0.0,0.0125,0.9875,0.0,3
0.508760360788852,0.1879696246124325,C3,C3,C3,C3,C3,5.76654460086962e-07,0.00011807032012955072,0.9998561288749329,2.522415047749883e-05,0.015838477771945973,0.022233628849822475,0.9526097156487547,0.009318177729476984,0.0,0.0,1.0,0.0,0.0,0.125,0.875,0.0,3
0.5597067587522575,0.8371266738915027,C2,C2,C2,C2,C2,0.0004713861626484239,0.9926822935897314,0.0068454710199803296,8.492276399046793e-07,0.03151554419487291,0.8312132624332649,0.12067916709944414,0.016592026272418126,0.0,1.0,0.0,0.0,0.125,0.6916666666666667,0.18333333333333335,0.0,3
0.22212698972446335,0.2172121493647419,C3,C3,C3,C3,C3,6.008526449127344e-07,0.000488530944665937,0.9995108296100187,3.859267021899857e-08,0.011125500012307022,0.02214014268106768,0.9607895143116034,0.0059448429950216385,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3
0.39898585116408186,0.4884792823293457,C2,C2,C2,C2,C2,0.0006015594602543758,0.9990970688283466,0.00029953039776063026,1.8413136383457205e-06,0.04905382515186512,0.9182576107244171,0.020006823612775112,0.012681740510942407,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4
0.4918916576128367,0.6438565075521564,C2,C2,C2,C2,C2,0.00043155367151809953,0.9993689220396592,0.00019864473620734136,8.795526151576421e-07,0.03872521219198613,0.9354739393870662,0.014355227462751672,0.011445620958196203,0.0,1.0,0.0,0.0,0.4,0.6,0.0,0.0,4
0.7666735273851002,0.7650263177838271,C3,C3,C3,C3,C3,2.2072245964656577e-07,0.00025248007455547477,0.9997468522004925,4.470024923282884e-07,0.011662489695966598,0.02785482390120442,0.949585408781755,0.010897277621073904,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4
0.549881678084135,0.794671186693291,C2,C2,C2,C2,C2,0.00015026318714049926,0.9992107499478791,0.0006387881257898595,1.987391906016849e-07,0.03265279950581528,0.8923756257285185,0.05895765866977762,0.01601391609588878,0.0,1.0,0.0,0.0,0.0,0.8,0.2,0.0,4
0.10535081513429617,0.30459401461459434,C3,C3,C3,C3,C3,7.924524934777267e-06,0.0001118144118339118,0.9998802362955541,2.476767716228906e-08,0.009902012209029509,0.021444192451341784,0.958683702488503,0.009970092851125474,0.0,0.0,1.0,0.0,0.03333333333333333,0.1,0.8666666666666668,0.0,4
0.5823029838234592,0.09868762715076958,C3,C3,C3,C3,C3,1.8209725960875334e-06,2.3301061825110667e-05,0.9964427602103774,0.0035321177552015887,0.025323087652182944,0.026650821489984523,0.881673062690038,0.06635302816779455,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4
0.2537104318021876,0.11528020572194542,C3,C3,C3,C3,C3,3.276257670220396e-08,3.241425450640853e-05,0.9999675064781463,4.650477066405639e-08,0.01614625997267713,0.02193706451672849,0.9500176649199962,0.011899010590598209,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4
0.10257802403428136,0.38345394763587554,C3,C3,C3,C3,C3,0.00016771151599783465,0.0003419560737955863,0.9994902003303235,1.3207988304027247e-07,0.022105816778802443,0.03720539426307989,0.9302328770402968,0.010455911917820769,0.0,0.0,1.0,0.0,0.03333333333333333,0.0,0.9666666666666666,0.0,4
0.40992231986891087,0.4838696827925764,C2,C2,C2,C2,C2,0.0003616563611866767,0.9994044722649827,0.0002323802838317128,1.4910899989325783e-06,0.04013799667016983,0.92874822970344,0.018584864411677608,0.012528909214712537,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4
0.6511198185399073,0.7331916701164289,C3,C3,C3,C3,C3,8.740835016978923e-05,0.3478979423524658,0.652006460374783,8.188922581368404e-06,0.02120144217376964,0.4505587648267152,0.5157850602721045,0.01245473272741096,0.0,0.2,0.8,0.0,0.0,0.16666666666666666,0.8333333333333333,0.0,4
0.1067249399646871,0.34655937559981076,C3,C3,C3,C3,C3,4.186273696406238e-05,0.0002505676391414829,0.9997075037201518,6.590374268585131e-08,0.014216618938360633,0.029690975211260514,0.9462500431999337,0.009842362650445175,0.0,0.0,1.0,0.0,0.03333333333333333,0.0,0.9666666666666666,0.0,4
0.7919389362745781,0.8166915639203816,C3,C3,C3,C3,C3,5.902485168010055e-08,9.343547221911954e-05,0.9999063715801045,1.3392282453843145e-07,0.01307804475924605,0.024371843289024395,0.948150344381121,0.014399767570608612,0.0,0.0,1.0,0.0,0.0,0.1,0.74,0.16,4
0.3027135603528133,0.43811501416756865,C2,C2,C2,C2,C2,0.0049766953075013765,0.9682160874536186,0.02679860388150793,8.613357372069412e-06,0.09440455185381093,0.7926867344456849,0.09521299540065721,0.017695718299847226,0.0,1.0,0.0,0.0,0.18333333333333335,0.4866666666666667,0.32999999999999996,0.0,4
0.9276941179905698,0.3190204785091004,C4,C4,C4,C4,C4,2.420833906484054e-07,6.810289273027672e-08,0.0024143707196142314,0.9975853190941023,0.059812488347574216,0.056843356457766184,0.06087695070778997,0.8224672044868694,0.0,0.0,0.0,1.0,0.0,0.0,0.04,0.96,4
0.3180055221685521,0.15318462229462962,C3,C3,C3,C3,C3,3.11959265797789e-07,0.00027800574007831586,0.9997211245898725,5.577107834959125e-07,0.01370707308582168,0.03074126641530724,0.9469556756454839,0.008595984853387202,0.0,0.0,1.0,0.0,0.0,0.1,0.9,0.0,4
0.4035886501257707,0.8636532882534859,C1,C1,C2,C2,C2,0.9304825025990026,0.06931336280241088,0.00020358319234247858,5.514062441576793e-07,0.3121497595514764,0.6195612974444118,0.040805184317763504,0.027483758686348336,0.2,0.8,0.0,0.0,0.1,0.9,0.0,0.0,4
0.6723457861900956,0.9010404578777479,C3,C2,C3,C3,C3,4.8646794116840274e-05,0.6733181391305051,0.3266324938606368,7.202147413823251e-07,0.02935804313944448,0.3297541324091342,0.6189242488462335,0.02196357560518769,0.0,0.2,0.8,0.0,0.0,0.1,0.9,0.0,4
0.6884382243746802,0.697926925661812,C3,C3,C3,C3,C3,1.4740185685468435e-05,0.02262724937481051,0.977351350149472,6.66029003188619e-06,0.016593177344444557,0.17394390486189354,0.8001588079145622,0.00930410987909993,0.0,0.0,1.0,0.0,0.0,0.06666666666666667,0.9333333333333332,0.0,4
0.7241651453941687,0.7234625329400668,C3,C3,C3,C3,C3,2.1531376586349785e-06,0.00264916292925312,0.9973466080967841,2.075836304171187e-06,0.01343251160257399,0.06629359585872285,0.9113650259459886,0.0089088665927147,0.0,0.0,1.0,0.0,0.0,0.06666666666666667,0.9333333333333332,0.0,4
0.5597067587522575,0.8371266738915027,C2,C2,C2,C2,C2,0.00011772610185261967,0.9992436514413615,0.0006385147969246542,1.0765986108822852e-07,0.03604890828219297,0.8535926728828722,0.09163570617836504,0.018722712656569745,0.0,1.0,0.0,0.0,0.0,0.9,0.1,0.0,4
0.23914443431506063,0.1991232798981182,C3,C3,C3,C3,C3,1.650396547552301e-06,0.0035434468746868898,0.9964546937597447,2.0896902099689355e-07,0.011180411123281164,0.03221453610797411,0.9484963244535891,0.008108728315155389,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4
0.6716576420125885,0.967704661676179,C3,C2,C3,C3,C3,3.351572412826165e-05,0.8692624639137346,0.1307038472321423,1.731299947444942e-07,0.03850486293530824,0.3088655065880213,0.6243852619937466,0.028244368482923818,0.0,0.2,0.8,0.0,0.0,0.1,0.9,0.0,4
0.7253286822453104,0.7160097859261945,C3,C3,C3,C3,C3,2.115805347135778e-06,0.002346798866896463,0.9976488455449423,2.2397828140134317e-06,0.0130924596052106,0.0623423493239157,0.915904635993558,0.00866055507731605,0.0,0.0,1.0,0.0,0.0,0.06666666666666667,0.9333333333333332,0.0,4
0.19308853839870174,0.629237559654872,C1,C1,C1,C1,C1,0.9995703473647833,0.00013337103971681368,0.0002958260040745468,4.5559142534048003e-07,0.8901448005870908,0.05424619547476504,0.032204676449168676,0.0234043274889754,1.0,0.0,0.0,0.0,0.8833333333333332,0.11666666666666667,0.0,0.0,4
0.651499518838462,0.5317469891196839,C3,C3,C3,C3,C3,0.00020415373932654147,0.08392236860709586,0.9156933349223148,0.00018014273126297652,0.01661572893159071,0.29526917497015503,0.6711455216765879,0.01696957442166613,0.0,0.0,1.0,0.0,0.0875,0.1,0.8125,0.0,4
0.515037385714909,0.5385715221521222,C2,C2,C2,C2,C2,0.00018741194924219267,0.9989218488517266,0.000888561361973401,2.177837057801698e-06,0.01761650319047444,0.946947406287782,0.021917474331703664,0.013518616190039766,0.0,1.0,0.0,0.0,0.0875,0.9,0.0125,0.0,4
0.508760360788852,0.1879696246124325,C3,C3,C3,C3,C3,5.9973942022551385e-06,0.00038655340226560763,0.9994343719386443,0.00017307726488796385,0.013825310992033069,0.031174442467669546,0.9397503705598006,0.015249875980496666,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4
0.36354076239178196,0.45890735042617603,C2,C2,C2,C2,C2,0.0010210259448842664,0.9976192023236438,0.0013567964102840857,2.975321187704926e-06,0.05740016648076078,0.8960895321711083,0.03259324860756371,0.013917052740566798,0.0,1.0,0.0,0.0,0.18333333333333335,0.6866666666666668,0.13,0.0,4
0.8558938181788717,0.23924187508673014,C4,C4,C4,C4,C4,3.33554578651235e-07,1.1371125986600452e-07,0.0006940191755908304,0.9993055335585707,0.050911762198358454,0.04672470801585835,0.05391410512847682,0.8484494246573062,0.0,0.0,0.0,1.0,0.0,0.0,0.29,0.71,4
0.6098376283989937,0.41270132355718164,C3,C3,C3,C3,C3,0.0009400846132854426,0.16617540873342038,0.8310241901964307,0.0018603164568635122,0.01665648689343113,0.26797215014669434,0.6861294009710235,0.029241961988851154,0.0,0.4,0.6,0.0,0.0,0.22000000000000003,0.78,0.0,4
0.34225750858165566,0.32554468372169043,C2,C2,C3,C2,C3,9.935909586748352e-05,0.9766452466260773,0.023253302677072152,2.091600983227961e-06,0.02531513328064989,0.5067398864150949,0.45551869685910645,0.012426283445148798,0.0,0.6,0.4,0.0,0.0,0.15,0.85,0.0,4
0.6935896243623043,0.6773207331604784,C3,C3,C3,C3,C3,1.2489651272476543e-05,0.01401005039106636,0.9859695880555882,7.871902072926371e-06,0.015529283066691877,0.14228762403060374,0.8334833651937503,0.008699727708954027,0.0,0.0,1.0,0.0,0.0,0.06666666666666667,0.9333333333333332,0.0,4
0.12547964442281062,0.5727920923792658,C1,C1,C1,C1,C1,0.9817665695763791,0.00021288596846212048,0.018019474883795593,1.0695713632524288e-06,0.6762355354437274,0.06822400143735234,0.22945885452226988,0.02608160859665031,1.0,0.0,0.0,0.0,0.5875,0.4,0.0125,0.0,4
0.38815571452578274,0.4149422205901511,C2,C2,C2,C2,C3,0.00017388556827623125,0.9988259715519086,0.0009984861824500072,1.656697365204328e-06,0.030489625183181608,0.9018847663848628,0.05331324019746505,0.014312368234490353,0.0,1.0,0.0,0.0,0.08333333333333334,0.33666666666666667,0.58,0.0,4
0.7338341714243015,0.7950973185322558,C3,C3,C3,C3,C3,1.2842581161807738e-06,0.003544939859921058,0.9964530598408123,7.160411503700219e-07,0.01491381167678583,0.07098720068882172,0.9018206726527045,0.012278314981688044,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4
0.6358035409753894,0.24228205877297282,C3,C3,C3,C3,C3,7.318482345527761e-05,0.000718853951305263,0.9490423104980621,0.05016565072717737,0.01652026495366325,0.025970406241893215,0.8721449100272658,0.08536441877717772,0.0,0.0,1.0,0.0,0.0,0.0,0.95,0.05,4
0.7845143932145067,0.8132359251323924,C3,C3,C3,C3,C3,8.59721629559782e-08,0.00014412413589335915,0.9998556238084151,1.6608352858933172e-07,0.01303234611031572,0.02702927702957475,0.9459521883642246,0.01398618849588505,0.0,0.0,1.0,0.0,0.0,0.1,0.74,0.16,4
0.6064659728931278,1.0,C3,C2,C3,C2,C2,3.1215899346797994e-05,0.9988172550359594,0.0011515189702595739,1.009443419748367e-08,0.05675979413309863,0.48521526031891726,0.42471787735820843,0.03330706818977578,0.0,1.0,0.0,0.0,0.1,0.8,0.1,0.0,4
0.11009104412798573,0.49909166036768693,C1,C3,C3,C3,C2,0.15985153441029712,0.0014413111881043377,0.8387041502877935,3.0041138048234785e-06,0.2066689566873275,0.08222195106255013,0.6924015343129621,0.01870755793716032,0.2,0.0,0.8,0.0,0.2333333333333333,0.6,0.16666666666666666,0.0,4
0.7966118562629422,0.2736351268238314,C4,C4,C4,C4,C4,5.165713213024293e-06,4.107643336119795e-06,0.014089196650938702,0.9859015299925121,0.04258930748505359,0.04773274558855205,0.1615688775010257,0.7481090694253689,0.0,0.0,0.0,1.0,0.0,0.0,0.13999999999999999,0.86,4
0.5385540080020779,0.7249576342262564,C2,C2,C2,C2,C2,0.00019139770298674892,0.9990103981831415,0.0007976792725014076,5.248413702651757e-07,0.028218651723573546,0.925808373976239,0.03294935796554945,0.013023616334638303,0.0,1.0,0.0,0.0,0.08,0.7866666666666667,0.13333333333333333,0.0,4
0.2826112363078417,0.8753904211246704,C1,C1,C1,C1,C1,0.9999639307658803,3.2779437440440864e-05,3.276566684306456e-06,1.3229994937942412e-08,0.7989723176750276,0.14316630954901824,0.030250644762000106,0.027610728013954228,0.6,0.4,0.0,0.0,0.6833333333333333,0.31666666666666665,0.0,0.0,4
0.2217645179465809,0.22740322749816544,C3,C3,C3,C3,C3,5.612294913295384e-06,0.007779969177221084,0.9922141818626907,2.3666517493403014e-07,0.010685304125780134,0.03749768425464949,0.9440522499019435,0.007764761717626651,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4
0.6038155597553669,0.7400498285763302,C2,C2,C2,C2,C2,0.00016077855796658232,0.9502778410709839,0.04955858914897649,2.7912220729522955e-06,0.022154572251390735,0.7840980926383134,0.17978973813905608,0.013957596971239756,0.0,0.8,0.2,0.0,0.08,0.72,0.2,0.0,4
0.651499518838462,0.5317469891196839,C3,C3,C3,C3,C3,0.0005494901074238169,0.07389272408694827,0.9239708063668628,0.001586979438765041,0.014506680818630671,0.2641076231332553,0.7026523626796107,0.018733333368503222,0.0,0.0,1.0,0.0,0.0,0.21428571428571427,0.7857142857142858,0.0,5
0.4918916576128367,0.6438565075521564,C2,C2,C2,C2,C2,0.0007349916081385399,0.9991271303016712,0.00013362209801479606,4.2559921755317475e-06,0.03760715103771184,0.938207785614357,0.011460094700354449,0.012724968647576919,0.0,1.0,0.0,0.0,0.26,0.665,0.075,0.0,5
0.5597067587522575,0.8371266738915027,C2,C2,C2,C2,C2,0.00015799122089093403,0.9994423339370023,0.00039922375407409937,4.5108803249754176e-07,0.028951995077600462,0.9012023982032917,0.049934786244498416,0.019910820474609302,0.0,1.0,0.0,0.0,0.0,0.9571428571428571,0.04285714285714286,0.0,5
0.3883221359401945,0.436783255511756,C2,C2,C2,C2,C2,0.00029297803697572874,0.9989588208878503,0.0007409037086609958,7.2973665129289e-06,0.03256092614116867,0.9229791907019416,0.029337616977657403,0.01512226617923224,0.0,1.0,0.0,0.0,0.016666666666666666,0.5999999999999999,0.38333333333333336,0.0,5
0.3963144249975081,0.17962073259114913,C3,C3,C3,C3,C3,2.8326419118115417e-06,0.0013910515889062522,0.9985964212601737,9.694509008347628e-06,0.012541484795619614,0.03548856613444861,0.9437379503741279,0.008231998695803893,0.0,0.0,1.0,0.0,0.0,0.1,0.9,0.0,5
0.532692769359051,0.48217402163571876,C2,C2,C2,C2,C2,0.0006070526227744307,0.9962752145599082,0.0030532314052007367,6.450141211672009e-05,0.015133058359810103,0.9036373984420382,0.058517202465790154,0.022712340732361596,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5
0.7253286822453104,0.7160097859261945,C3,C3,C3,C3,C3,4.238788077008431e-06,0.0018049202151708952,0.9981760208152259,1.482018152605904e-05,0.01010994264082277,0.039088098885211094,0.9440105534249147,0.006791405049051565,0.0,0.0,1.0,0.0,0.0,0.1,0.9,0.0,5
0.4748247042110435,0.5797226028941527,C2,C2,C2,C2,C2,0.000611057614507606,0.9992636595056915,0.00011946015972616154,5.822720074646127e-06,0.03396655510141716,0.9426262856464295,0.010767750825711226,0.012639408426442185,0.0,1.0,0.0,0.0,0.1,0.7821428571428571,0.11785714285714285,0.0,5
